name,slide_mean,slide_std,patient_mean,patient_std,n_folds
Fusion_Smart_ABMIL_Virchow_p4000_bs32_binary_one_hot,0.6447637271351422,0.047080257383788626,0.6447637271351422,0.047080257383788626,5
Fusion_Naive_TransMIL_Virchow_p100_bs32_binary_one_hot,0.6668737718235507,0.045378605943665065,0.6668737718235507,0.045378605943665065,5
Fusion_Naive_TransMIL_UNI_p100_bsFull_binary_one_hot,0.6665281253936512,0.04592961925743259,0.6665281253936512,0.04592961925743259,5
TSOnly_Fusion_Smart_MeanMIL_UNI_p4000_bsFull_binary_label_enc,0.6651356820786465,0.05574045948565928,0.6651356820786465,0.05574045948565928,5
Fusion_Naive_MeanMIL_UNI_p4000_bsFull_binary_one_hot,0.6578834788925925,0.06293425161679453,0.6578834788925925,0.06293425161679453,5
Fusion_Naive_MeanMIL_Virchow_p100_bsFull_binary_label_enc,0.6556288291871828,0.04520444967962507,0.6556288291871828,0.04520444967962507,5
Fusion_Naive_MeanMIL_Virchow_p4000_bs32_binary_label_enc,0.6372136524406466,0.0506556661196275,0.6372136524406466,0.0506556661196275,5
EarlyEnsemble_Fusion_Smart_TransMIL_VirchowMidnight_p100_bs32_binary_one_hot,0.6657619076641743,0.05092240490426982,0.6657619076641743,0.05092240490426982,5
Fusion_Smart_MeanMIL_Virchow_p100_bs32_binary_label_enc,0.669722272169196,0.04329714790813996,0.669722272169196,0.04329714790813996,5
EarlyEnsemble_Fusion_Naive_ABMIL_VirchowMidnight_p100_bsFull_binary_one_hot,0.6598436594653412,0.053760973737663816,0.6598436594653412,0.053760973737663816,5
Fusion_Naive_TransMIL_Midnight_p100_bs32_binary_label_enc,0.6424478561258103,0.06971370846745838,0.6424478561258103,0.06971370846745838,5
Fusion_Naive_MeanMIL_UNI_p1000_bsFull_binary_one_hot,0.648889593800666,0.04655162745847123,0.648889593800666,0.04655162745847123,5
Fusion_Smart_MeanMIL_Midnight_p100_bs32_original_label_enc,0.6685144316711279,0.06092734349841662,0.6685144316711279,0.06092734349841662,5
Fusion_Smart_TransMIL_UNI_p1000_bsFull_original_label_enc,0.6654303850746132,0.036633069516835315,0.6654303850746132,0.036633069516835315,5
EarlyEnsemble_Fusion_Smart_MeanMIL_VirchowMidnight_p1000_bsFull_binary_label_enc,0.6651013520957466,0.045055507160689866,0.6651013520957466,0.045055507160689866,5
EarlyEnsemble_Fusion_Naive_TransMIL_VirchowMidnight_p4000_bsFull_original_label_enc,0.6167002682334253,0.04370740572366186,0.6167002682334253,0.04370740572366186,5
Fusion_Naive_ABMIL_Midnight_p4000_bsFull_original_one_hot,0.6354361110785096,0.0675157763963299,0.6354361110785096,0.0675157763963299,5
TSOnly_Fusion_Smart_ABMIL_UNI_p4000_bs32_original_label_enc,0.6670161618474497,0.02865900743977937,0.6670161618474497,0.02865900743977937,5
Fusion_Naive_MeanMIL_Virchow_p1000_bs32_original_one_hot,0.6410437970299546,0.05408712748199495,0.6410437970299546,0.05408712748199495,5
Fusion_Naive_TransMIL_Virchow_p4000_bs32_original_one_hot,0.6260197522153209,0.039860338454698475,0.6260197522153209,0.039860338454698475,5
Fusion_Naive_TransMIL_Virchow_p4000_bsFull_binary_one_hot,0.628756870901642,0.04624910336120479,0.628756870901642,0.04624910336120479,5
Fusion_Naive_TransMIL_UNI_p4000_bs32_binary_one_hot,0.6609718358833567,0.04865282615270897,0.6609718358833567,0.04865282615270897,5
EarlyEnsemble_Fusion_Smart_MeanMIL_VirchowMidnight_p1000_bsFull_original_one_hot,0.6483097566084662,0.05245590638533195,0.6483097566084662,0.05245590638533195,5
Fusion_Smart_ABMIL_UNI_p100_bsFull_original_label_enc,0.6684912731953777,0.030883358327308957,0.6684912731953777,0.030883358327308957,5
WSI_MeanMIL_Virchow_p100_bs32_original_None,0.6593794125157222,0.047001344049449306,0.6593794125157222,0.047001344049449306,5
Fusion_Naive_TransMIL_UNI_p1000_bsFull_original_label_enc,0.6508486162610658,0.05010551517254343,0.6508486162610658,0.05010551517254343,5
Fusion_Naive_MeanMIL_UNI_p4000_bsFull_original_label_enc,0.6518539934012673,0.06042793406781168,0.6518539934012673,0.06042793406781168,5
Fusion_Smart_MeanMIL_Midnight_p1000_bs32_original_one_hot,0.6595268597048806,0.07326087657830566,0.6595268597048806,0.07326087657830566,5
EarlyEnsemble_Fusion_Naive_ABMIL_VirchowMidnight_p1000_bsFull_binary_label_enc,0.6568079818078387,0.05041966788263934,0.6568079818078387,0.05041966788263934,5
WSI_MeanMIL_UNI_p4000_bs32_original_None,0.6549667536745968,0.06514798052193732,0.6549667536745968,0.06514798052193732,5
WSI_TransMIL_Midnight_p4000_bs32_original_None,0.6259318093904983,0.05740412044794976,0.6259318093904983,0.05740412044794976,5
Fusion_Naive_TransMIL_Virchow_p1000_bs32_binary_one_hot,0.6445401975707024,0.0437596692134083,0.6445401975707024,0.0437596692134083,5
Fusion_Smart_MeanMIL_Midnight_p100_bs32_binary_one_hot,0.6675566301192439,0.05539567423561459,0.6675566301192439,0.05539567423561459,5
SampleEff_25pct_WSI_MeanMIL_Virchow_p1000_bsFull_original,0.5995262940355437,0.06594964992876588,0.5995262940355437,0.06594964992876588,5
WSI_MeanMIL_Virchow_p1000_bs32_original_None,0.640353263165266,0.05077731720435843,0.640353263165266,0.05077731720435843,5
Fusion_Naive_TransMIL_Midnight_p4000_bs32_original_label_enc,0.6373221657008737,0.06691941292540093,0.6373221657008737,0.06691941292540093,5
Fusion_Naive_TransMIL_Midnight_p100_bsFull_binary_label_enc,0.6458022019596383,0.06761296172706786,0.6458022019596383,0.06761296172706786,5
EarlyEnsemble_Fusion_Smart_ABMIL_VirchowMidnight_p4000_bs32_original_one_hot,0.6569587105806909,0.04969274104876731,0.6569587105806909,0.04969274104876731,5
WSI_ABMIL_UNI_p1000_bs32_original_None,0.6575478450300354,0.046470033174734124,0.6575478450300354,0.046470033174734124,5
EarlyEnsemble_Fusion_Naive_ABMIL_VirchowMidnight_p4000_bsFull_original_one_hot,0.6478151763029176,0.05224026513823473,0.6478151763029176,0.05224026513823473,5
Fusion_Naive_ABMIL_UNI_p100_bs32_binary_label_enc,0.6590341257021805,0.047142685974201466,0.6590341257021805,0.047142685974201466,5
EarlyEnsemble_Fusion_Naive_ABMIL_VirchowMidnight_p100_bsFull_original_one_hot,0.6507190500402096,0.04481955235375175,0.6507190500402096,0.04481955235375175,5
WSI_TransMIL_Virchow_p4000_bsFull_binary_None,0.6352845743271363,0.05336620177102895,0.6352845743271363,0.05336620177102895,5
Fusion_Naive_ABMIL_Midnight_p100_bs32_original_label_enc,0.6560836988200585,0.07599252014049811,0.6560836988200585,0.07599252014049811,5
Fusion_Naive_MeanMIL_Virchow_p100_bsFull_original_label_enc,0.6584574529098284,0.049735751801941265,0.6584574529098284,0.049735751801941265,5
Fusion_Smart_MeanMIL_Midnight_p1000_bs32_original_label_enc,0.6590181865576661,0.07814735308453065,0.6590181865576661,0.07814735308453065,5
Fusion_Smart_TransMIL_Virchow_p1000_bsFull_original_label_enc,0.6362826418306129,0.046913742209328535,0.6362826418306129,0.046913742209328535,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p100_bs32_original_label_enc,0.6492315002431036,0.045806010034725654,0.6492315002431036,0.045806010034725654,5
Fusion_Naive_TransMIL_Virchow_p100_bs32_original_label_enc,0.6662230098770331,0.04730145471863478,0.6662230098770331,0.04730145471863478,5
Fusion_Naive_ABMIL_UNI_p1000_bsFull_original_label_enc,0.6495582316716285,0.039905534757909894,0.6495582316716285,0.039905534757909894,5
Fusion_Naive_MeanMIL_UNI_p4000_bsFull_binary_label_enc,0.6555127438371653,0.0631697986086057,0.6555127438371653,0.0631697986086057,5
Fusion_Smart_MeanMIL_UNI_p4000_bs32_binary_label_enc,0.6659413952142842,0.04528436524658928,0.6659413952142842,0.04528436524658928,5
Fusion_Smart_TransMIL_Virchow_p100_bs32_original_one_hot,0.6545677583575972,0.04089541323686733,0.6545677583575972,0.04089541323686733,5
Fusion_Smart_ABMIL_Virchow_p4000_bs32_original_one_hot,0.6598348573975352,0.05060167121098668,0.6598348573975352,0.05060167121098668,5
Fusion_Naive_MeanMIL_Midnight_p1000_bsFull_original_one_hot,0.6442126151412929,0.06534662804315587,0.6442126151412929,0.06534662804315587,5
LossComp_logistic_hazard_Fusion_Smart_ABMIL_UNI_p100_bs32_original_label_enc,0.6543495273561584,0.049058112397895294,0.6543495273561584,0.049058112397895294,5
Fusion_Smart_ABMIL_Virchow_p4000_bs32_original_label_enc,0.6470566658231257,0.05631570304534127,0.6470566658231257,0.05631570304534127,5
Fusion_Smart_TransMIL_Virchow_p4000_bs32_original_label_enc,0.6286138521789824,0.03998672771611864,0.6286138521789824,0.03998672771611864,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p1000_bsFull_original_label_enc,0.651515240124692,0.06400636235996358,0.651515240124692,0.06400636235996358,5
Fusion_Smart_ABMIL_UNI_p100_bsFull_original_one_hot,0.6654944079494657,0.04225432761920286,0.6654944079494657,0.04225432761920286,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p4000_bsFull_binary_label_enc,0.6356635649517178,0.04424676833989741,0.6356635649517178,0.04424676833989741,5
EarlyEnsemble_WSI_TransMIL_VirchowMidnight_p4000_bs32_binary_None,0.6277036762798115,0.03306759049751517,0.6277036762798115,0.03306759049751517,5
Fusion_Smart_MeanMIL_Virchow_p1000_bsFull_binary_label_enc,0.6536322051416595,0.05065317002205432,0.6536322051416595,0.05065317002205432,5
Fusion_Smart_TransMIL_Virchow_p1000_bsFull_binary_one_hot,0.627263618426806,0.037349999962045764,0.627263618426806,0.037349999962045764,5
Fusion_Smart_TransMIL_UNI_p100_bs32_original_label_enc,0.6724231745707054,0.048171557022084095,0.6724231745707054,0.048171557022084095,5
EarlyEnsemble_Fusion_Smart_TransMIL_VirchowMidnight_p1000_bs32_original_label_enc,0.6428841354034474,0.04925949725314345,0.6428841354034474,0.04925949725314345,5
Fusion_Naive_TransMIL_Midnight_p4000_bs32_original_one_hot,0.6420123994848657,0.0648716931058167,0.6420123994848657,0.0648716931058167,5
WSI_MeanMIL_Midnight_p4000_bsFull_original_None,0.6410340859261972,0.06446103700869206,0.6410340859261972,0.06446103700869206,5
EarlyEnsemble_Fusion_Smart_TransMIL_VirchowMidnight_p4000_bsFull_original_label_enc,0.6276302171682857,0.03993641806040323,0.6276302171682857,0.03993641806040323,5
Fusion_Naive_MeanMIL_Virchow_p4000_bs32_original_one_hot,0.6427644942204047,0.04315017870905075,0.6427644942204047,0.04315017870905075,5
Fusion_Smart_MeanMIL_Virchow_p1000_bsFull_original_label_enc,0.6479686314683302,0.0537092420527721,0.6479686314683302,0.0537092420527721,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p4000_bs32_original_label_enc,0.6302985247530575,0.051679453890894796,0.6302985247530575,0.051679453890894796,5
Fusion_Naive_TransMIL_Midnight_p4000_bsFull_binary_one_hot,0.6424259071592744,0.054570241281919396,0.6424259071592744,0.054570241281919396,5
SampleEff_75pct_WSI_MeanMIL_Midnight_p1000_bsFull_original,0.6033151588505392,0.07578456486518353,0.6033151588505393,0.0757845648651835,5
Fusion_Naive_MeanMIL_Virchow_p100_bs32_binary_one_hot,0.6550349352470226,0.046253372000792485,0.6550349352470226,0.046253372000792485,5
EarlyEnsemble_Fusion_Smart_ABMIL_VirchowMidnight_p100_bsFull_binary_label_enc,0.6596038693431991,0.0583618145014324,0.6596038693431991,0.0583618145014324,5
WSI_TransMIL_Virchow_p100_bsFull_original_None,0.6545927035446402,0.05852964577437272,0.6545927035446402,0.05852964577437272,5
WSI_MeanMIL_Midnight_p1000_bs32_original_None,0.6396936012019125,0.07813680875169397,0.6396936012019125,0.07813680875169397,5
WSI_ABMIL_Midnight_p100_bsFull_binary_None,0.6514614635387133,0.06986903153725452,0.6514614635387133,0.06986903153725452,5
TSOnly_Fusion_Smart_MeanMIL_UNI_p4000_bsFull_original_label_enc,0.6652323671333686,0.05003363370654202,0.6652323671333686,0.05003363370654202,5
Fusion_Smart_TransMIL_Midnight_p4000_bs32_binary_label_enc,0.6467942781567491,0.07339114603229405,0.6467942781567491,0.07339114603229405,5
Fusion_Smart_MeanMIL_Virchow_p100_bsFull_binary_label_enc,0.6739285170648492,0.04073979570286146,0.6739285170648492,0.04073979570286146,5
LossComp_logistic_hazard_Fusion_Naive_MeanMIL_Midnight_p1000_bs32_original_one_hot,0.6249215960522568,0.046547765716581035,0.6249215960522568,0.046547765716581035,5
EarlyEnsemble_Fusion_Smart_MeanMIL_VirchowMidnight_p100_bs32_original_label_enc,0.6727638421109201,0.03815649077060468,0.6727638421109201,0.03815649077060468,5
Fusion_Smart_TransMIL_UNI_p4000_bsFull_original_one_hot,0.6758137300156426,0.03196816421340446,0.6758137300156426,0.03196816421340446,5
Fusion_Naive_ABMIL_Virchow_p4000_bs32_original_label_enc,0.6450934708548413,0.052680129665972616,0.6450934708548413,0.052680129665972616,5
Fusion_Naive_MeanMIL_Midnight_p100_bsFull_original_one_hot,0.6589441583971244,0.07019676678439199,0.6589441583971244,0.07019676678439199,5
Fusion_Smart_TransMIL_Virchow_p100_bs32_binary_label_enc,0.6598258376880821,0.04065407966763583,0.6598258376880821,0.04065407966763583,5
Fusion_Smart_MeanMIL_Midnight_p4000_bs32_original_label_enc,0.6630296943638554,0.06663083440866752,0.6630296943638554,0.06663083440866752,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p100_bsFull_binary_label_enc,0.6610753057594374,0.05298711696271342,0.6610753057594374,0.05298711696271342,5
WSI_TransMIL_UNI_p1000_bs32_original_None,0.6466510770475045,0.04383533176851314,0.6466510770475045,0.04383533176851314,5
Fusion_Smart_ABMIL_UNI_p1000_bsFull_original_one_hot,0.6591385400814713,0.03846865588131394,0.6591385400814713,0.03846865588131394,5
EarlyEnsemble_Fusion_Smart_TransMIL_VirchowMidnight_p1000_bsFull_binary_label_enc,0.6435150491490486,0.04332233690321225,0.6435150491490486,0.04332233690321225,5
Fusion_Naive_ABMIL_UNI_p4000_bsFull_binary_label_enc,0.6568465421004621,0.05251217590783318,0.6568465421004621,0.05251217590783318,5
WSI_TransMIL_Virchow_p1000_bs32_binary_None,0.6487900465523622,0.03675553959998285,0.6487900465523622,0.03675553959998285,5
Fusion_Naive_ABMIL_UNI_p4000_bsFull_original_one_hot,0.6571433511381155,0.055593739765021286,0.6571433511381155,0.055593739765021286,5
Fusion_Naive_TransMIL_Virchow_p100_bsFull_original_label_enc,0.6542631813196618,0.05473598822612576,0.6542631813196618,0.05473598822612576,5
Fusion_Smart_ABMIL_UNI_p4000_bs32_original_one_hot,0.6652004376795706,0.05691696267427163,0.6652004376795706,0.05691696267427163,5
Fusion_Smart_MeanMIL_Midnight_p4000_bs32_binary_one_hot,0.6578813873626639,0.06795545250996732,0.6578813873626639,0.06795545250996732,5
Fusion_Naive_TransMIL_UNI_p1000_bsFull_binary_label_enc,0.6534043646544052,0.056489429606648635,0.6534043646544052,0.056489429606648635,5
EarlyEnsemble_WSI_MeanMIL_VirchowMidnight_p4000_bsFull_original_None,0.6418386121218829,0.05133495619594311,0.6418386121218829,0.05133495619594311,5
Fusion_Naive_ABMIL_Midnight_p1000_bsFull_binary_label_enc,0.6372000585334087,0.07051360579733179,0.6372000585334087,0.07051360579733179,5
EarlyEnsemble_WSI_ABMIL_VirchowMidnight_p1000_bsFull_binary_None,0.6512278826463533,0.046794671348674904,0.6512278826463533,0.046794671348674904,5
Fusion_Smart_ABMIL_Midnight_p100_bsFull_binary_one_hot,0.6629343173123949,0.0627084364778601,0.6629343173123949,0.0627084364778601,5
Fusion_Naive_ABMIL_Virchow_p4000_bs32_binary_label_enc,0.6526156288119583,0.05015632197363015,0.6526156288119583,0.05015632197363015,5
EarlyEnsemble_WSI_MeanMIL_VirchowMidnight_p1000_bs32_binary_None,0.6416855857551959,0.05252165750622567,0.6416855857551959,0.05252165750622567,5
LossComp_logistic_hazard_WSI_TransMIL_UNI_p100_bsFull_original_None,0.6581400532900771,0.049993023614617944,0.6581400532900771,0.049993023614617944,5
Fusion_Naive_TransMIL_Virchow_p4000_bs32_original_label_enc,0.6360706403974647,0.045825459047004316,0.6360706403974647,0.045825459047004316,5
Fusion_Smart_TransMIL_Midnight_p100_bsFull_binary_one_hot,0.6468034575374687,0.059118843761861425,0.6468034575374687,0.059118843761861425,5
EarlyEnsemble_WSI_ABMIL_VirchowMidnight_p4000_bsFull_original_None,0.6453886664005661,0.03994590648549169,0.6453886664005661,0.03994590648549169,5
EarlyEnsemble_WSI_TransMIL_VirchowMidnight_p100_bs32_original_None,0.657933805843095,0.05271550362372434,0.657933805843095,0.05271550362372434,5
WSI_ABMIL_UNI_p4000_bs32_original_None,0.6586295899895137,0.0531239560681213,0.6586295899895137,0.0531239560681213,5
Fusion_Naive_TransMIL_Midnight_p100_bsFull_binary_one_hot,0.6544973377687152,0.05295951019881308,0.6544973377687152,0.05295951019881308,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p1000_bs32_original_label_enc,0.6456521926066424,0.059168697480603924,0.6456521926066424,0.059168697480603924,5
EarlyEnsemble_Fusion_Naive_TransMIL_VirchowMidnight_p100_bsFull_binary_label_enc,0.6540562753472102,0.05803233798505928,0.6540562753472102,0.05803233798505928,5
Fusion_Smart_MeanMIL_Midnight_p100_bsFull_binary_label_enc,0.6673241592817278,0.06915738582822291,0.6673241592817278,0.06915738582822291,5
Fusion_Naive_TransMIL_Virchow_p100_bs32_binary_label_enc,0.6558299996836461,0.06079875128234406,0.6558299996836461,0.06079875128234406,5
Fusion_Smart_ABMIL_UNI_p1000_bsFull_binary_one_hot,0.6647603290809256,0.04411426692857402,0.6647603290809256,0.04411426692857402,5
Fusion_Smart_ABMIL_UNI_p4000_bsFull_binary_label_enc,0.6747023886089424,0.046357919294266456,0.6747023886089424,0.046357919294266456,5
Fusion_Naive_TransMIL_UNI_p100_bsFull_binary_label_enc,0.6492921981157483,0.05955449750520663,0.6492921981157483,0.05955449750520663,5
Fusion_Smart_ABMIL_Virchow_p1000_bsFull_binary_one_hot,0.665985472393925,0.04441529073827911,0.665985472393925,0.04441529073827911,5
Fusion_Naive_MeanMIL_UNI_p4000_bs32_binary_one_hot,0.6601590157232715,0.06175571460623309,0.6601590157232715,0.06175571460623309,5
WSI_ABMIL_Virchow_p4000_bsFull_original_None,0.6531476515323736,0.052620849565150264,0.6531476515323736,0.052620849565150264,5
Fusion_Naive_ABMIL_Midnight_p1000_bs32_binary_one_hot,0.6517460505071394,0.07130815496729678,0.6517460505071394,0.07130815496729678,5
Fusion_Naive_ABMIL_Midnight_p100_bsFull_original_label_enc,0.6490363129287876,0.07641237414758088,0.6490363129287876,0.07641237414758088,5
WSI_ABMIL_UNI_p1000_bsFull_original_None,0.65189657243444,0.04329882528462325,0.65189657243444,0.04329882528462325,5
Fusion_Smart_ABMIL_Midnight_p4000_bsFull_binary_one_hot,0.645813673813039,0.06803147756310224,0.645813673813039,0.06803147756310224,5
Fusion_Naive_ABMIL_UNI_p4000_bsFull_binary_one_hot,0.6655103343340559,0.06415174255787533,0.6655103343340559,0.06415174255787533,5
Fusion_Naive_TransMIL_Midnight_p1000_bs32_original_label_enc,0.6511765035332088,0.07152208793386507,0.6511765035332088,0.07152208793386507,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p4000_bsFull_binary_one_hot,0.6361400207331054,0.05328558638566048,0.6361400207331054,0.05328558638566048,5
Fusion_Naive_ABMIL_Virchow_p1000_bs32_binary_one_hot,0.6531672944103821,0.05376279357601554,0.6531672944103821,0.05376279357601554,5
WSI_TransMIL_UNI_p100_bs32_binary_None,0.652738836016109,0.047632788911899634,0.652738836016109,0.047632788911899634,5
Fusion_Naive_ABMIL_Midnight_p1000_bs32_original_one_hot,0.6532319188950494,0.07564674404332879,0.6532319188950494,0.07564674404332879,5
WSI_MeanMIL_UNI_p1000_bsFull_original_None,0.6456641570304937,0.051294804500091884,0.6456641570304937,0.051294804500091884,5
EarlyEnsemble_Fusion_Smart_MeanMIL_VirchowMidnight_p4000_bsFull_binary_label_enc,0.6467587148836256,0.05720580731853698,0.6467587148836256,0.05720580731853698,5
Fusion_Naive_MeanMIL_Midnight_p100_bsFull_original_label_enc,0.6481451977246457,0.07037718874884252,0.6481451977246457,0.07037718874884252,5
Fusion_Smart_TransMIL_Virchow_p1000_bs32_original_label_enc,0.6385508320584391,0.05109922027509125,0.6385508320584391,0.05109922027509125,5
EarlyEnsemble_WSI_MeanMIL_VirchowMidnight_p100_bs32_binary_None,0.6523278641666342,0.05691390833491376,0.6523278641666342,0.05691390833491376,5
LossComp_logistic_hazard_Fusion_Smart_ABMIL_UNI_p100_bsFull_original_label_enc,0.6593934248530381,0.048283342357308974,0.6593934248530381,0.048283342357308974,5
EarlyEnsemble_Fusion_Smart_MeanMIL_VirchowMidnight_p4000_bs32_binary_label_enc,0.6524810374833715,0.050097640516245795,0.6524810374833715,0.050097640516245795,5
WSI_TransMIL_UNI_p100_bsFull_binary_None,0.6678882880011079,0.03476559462825533,0.6678882880011079,0.03476559462825533,5
EarlyEnsemble_WSI_MeanMIL_VirchowMidnight_p1000_bsFull_original_None,0.6414220010026097,0.049190339100402686,0.6414220010026097,0.049190339100402686,5
Fusion_Smart_TransMIL_UNI_p100_bs32_binary_label_enc,0.6671004792085488,0.03425124360084126,0.6671004792085488,0.03425124360084126,5
Fusion_Naive_TransMIL_Midnight_p4000_bs32_binary_one_hot,0.6301114950764035,0.06048482988117724,0.6301114950764035,0.06048482988117724,5
Fusion_Smart_MeanMIL_UNI_p1000_bs32_binary_one_hot,0.6573356681764736,0.0465880525204877,0.6573356681764736,0.0465880525204877,5
Fusion_Smart_TransMIL_UNI_p1000_bs32_binary_one_hot,0.6738629925704812,0.02829698902989265,0.6738629925704812,0.02829698902989265,5
Fusion_Smart_TransMIL_Virchow_p4000_bsFull_binary_label_enc,0.6354933334768675,0.034579319857100554,0.6354933334768675,0.034579319857100554,5
Fusion_Smart_TransMIL_Midnight_p100_bs32_binary_label_enc,0.6736876860016114,0.05001505652722746,0.6736876860016114,0.05001505652722746,5
Fusion_Naive_MeanMIL_Virchow_p4000_bsFull_original_one_hot,0.6387731192987802,0.0481081659929131,0.6387731192987802,0.0481081659929131,5
Fusion_Naive_MeanMIL_Virchow_p1000_bs32_binary_one_hot,0.6427024184121058,0.05403296372182569,0.6427024184121058,0.05403296372182569,5
EarlyEnsemble_Fusion_Smart_ABMIL_VirchowMidnight_p4000_bs32_original_label_enc,0.6556303886004085,0.054806531409617006,0.6556303886004085,0.054806531409617006,5
WSI_MeanMIL_Virchow_p100_bsFull_binary_None,0.6528676523918241,0.053612809911487334,0.6528676523918241,0.053612809911487334,5
Fusion_Naive_MeanMIL_UNI_p4000_bs32_original_one_hot,0.6616664708347662,0.06622110927380578,0.6616664708347662,0.06622110927380578,5
EarlyEnsemble_Fusion_Smart_ABMIL_VirchowMidnight_p4000_bs32_binary_one_hot,0.6482062130465491,0.060696875529494175,0.6482062130465491,0.060696875529494175,5
SampleEff_100pct_WSI_MeanMIL_Midnight_p1000_bsFull_original,0.6322993946140734,0.07714579640674037,0.6322993946140734,0.07714579640674037,5
Clinical_SNN_None_p0_bsFull_binary_label_enc,0.6227504867996762,0.05757693315290717,0.6227504867996762,0.05757693315290717,5
Fusion_Smart_MeanMIL_UNI_p1000_bsFull_binary_label_enc,0.660403616454438,0.04581172090981894,0.660403616454438,0.04581172090981894,5
Fusion_Naive_ABMIL_Midnight_p100_bs32_original_one_hot,0.6524363630874273,0.06200448939203344,0.6524363630874273,0.06200448939203344,5
WSI_ABMIL_UNI_p4000_bsFull_original_None,0.6587245249653721,0.05103896422278014,0.6587245249653721,0.05103896422278014,5
Fusion_Smart_MeanMIL_Virchow_p4000_bs32_binary_label_enc,0.650714474654522,0.04410087866088875,0.650714474654522,0.04410087866088875,5
Fusion_Naive_MeanMIL_Midnight_p1000_bsFull_binary_one_hot,0.6413348483865702,0.07636330160729098,0.6413348483865702,0.07636330160729098,5
Fusion_Naive_ABMIL_Virchow_p4000_bsFull_binary_label_enc,0.6525436688687775,0.05136136760852567,0.6525436688687775,0.05136136760852567,5
Fusion_Smart_TransMIL_UNI_p4000_bsFull_original_label_enc,0.6834294880332452,0.03839974777925537,0.6834294880332452,0.03839974777925537,5
EarlyEnsemble_WSI_TransMIL_VirchowMidnight_p1000_bsFull_original_None,0.6303474992652072,0.04763333970574937,0.6303474992652072,0.04763333970574937,5
WSI_ABMIL_Virchow_p100_bs32_binary_None,0.6406787653306976,0.046869838835087975,0.6406787653306976,0.046869838835087975,5
Fusion_Naive_MeanMIL_Midnight_p1000_bsFull_binary_label_enc,0.6310803040593995,0.07296910089258113,0.6310803040593995,0.07296910089258113,5
Fusion_Naive_TransMIL_Virchow_p4000_bsFull_original_label_enc,0.6389325990106958,0.03961398760554955,0.6389325990106958,0.03961398760554955,5
WSI_MeanMIL_Virchow_p1000_bsFull_original_None,0.6294777080423113,0.05693241718261741,0.6294777080423113,0.05693241718261741,5
Fusion_Naive_ABMIL_Midnight_p100_bsFull_binary_label_enc,0.6522273209455856,0.07344673054458413,0.6522273209455856,0.07344673054458413,5
WSI_ABMIL_Midnight_p100_bs32_binary_None,0.6453391633130805,0.07040683842257159,0.6453391633130805,0.07040683842257159,5
EarlyEnsemble_Fusion_Naive_MeanMIL_VirchowMidnight_p100_bs32_binary_label_enc,0.6529212625913023,0.04909313498446259,0.6529212625913023,0.04909313498446259,5
SampleEff_50pct_WSI_MeanMIL_UNI_p1000_bsFull_original,0.615494843452846,0.06968020030923569,0.615494843452846,0.06968020030923569,5
LossComp_logistic_hazard_WSI_TransMIL_UNI_p1000_bsFull_original_None,0.6415908520879237,0.05261647038430408,0.6415908520879237,0.05261647038430408,5
Fusion_Smart_ABMIL_Midnight_p1000_bs32_original_label_enc,0.6634269201915444,0.07798848319399765,0.6634269201915444,0.07798848319399765,5
Fusion_Smart_ABMIL_UNI_p4000_bs32_original_label_enc,0.6700317166061983,0.05920065744893213,0.6700317166061983,0.05920065744893213,5
TSOnly_WSI_MeanMIL_UNI_p4000_bsFull_original_None,0.651786382532503,0.05217227583236738,0.651786382532503,0.05217227583236738,5
Fusion_Naive_TransMIL_Midnight_p100_bs32_original_label_enc,0.6465375385810366,0.07643925224158357,0.6465375385810366,0.07643925224158357,5
Fusion_Naive_ABMIL_Midnight_p100_bsFull_binary_one_hot,0.6543597966827521,0.0706941611017806,0.6543597966827521,0.0706941611017806,5
Fusion_Naive_TransMIL_Midnight_p1000_bs32_binary_one_hot,0.6544021122518208,0.06951512157834562,0.6544021122518208,0.06951512157834562,5
WSI_TransMIL_Virchow_p100_bs32_original_None,0.6520242269577137,0.057291029507966926,0.6520242269577137,0.057291029507966926,5
Fusion_Smart_ABMIL_UNI_p100_bs32_binary_one_hot,0.6614053409185503,0.032020755860694965,0.6614053409185503,0.032020755860694965,5
WSI_ABMIL_Midnight_p100_bs32_original_None,0.6481572087757783,0.06781807221560107,0.6481572087757783,0.06781807221560107,5
LossComp_ranking_Fusion_Smart_TransMIL_UNI_p4000_bs32_original_label_enc,0.6955287612974161,0.03586019916970105,0.6955287612974161,0.03586019916970105,5
WSI_TransMIL_UNI_p4000_bsFull_binary_None,0.6485729382285941,0.03125870814830078,0.6485729382285941,0.03125870814830078,5
SampleEff_75pct_WSI_MeanMIL_Virchow_p1000_bsFull_original,0.6268750925608686,0.06579916980144544,0.6268750925608686,0.06579916980144544,5
